username,userid,profile_location,created_at,text,retweet_count,source,coordinates
tab,478260095,"New York, USA",2023-01-16 14:46:01,#MLK #BLM that is the tweet. https://t.co/7oV0GHKzWC,2,Twitter Web App,
JodyDotson,22516355,"New York, NY",2023-01-16 14:45:12,"""Everything that is done in this world is done by hope.""

We commemorate with you for the Martin Luther King Jr. Da… https://t.co/KKDGCtVf6P",1,PLANOLY,
First Time Caller,1587850929755365377,"Manhattan, NY",2023-01-16 14:43:46,"@sforza_victor @ContextFall @DrJasonJohnson @sarahkendzior @ElieNYC I’m not trying to argue, I was genuinely shocke… https://t.co/EUAsZLipoy",0,Twitter for iPhone,
Brian E. Logan,1020565801,"New York, NY",2023-01-16 14:42:10,"Martin Luther King, Jr.’s legacy is about treating every person who has good character and behavior fairly. It mean… https://t.co/hc1M5aJdUU",4,Twitter for iPhone,
Vivianne Castaños,1519291999471472640,New York City,2023-01-16 13:42:29,"Good morning patriots. It's MLK day, but I still work. What would MLK have to say about BLM?",12,Twitter Web App,
Nate The Lawyer,1119260981090291712,"New York, NY",2023-01-16 13:11:19,"BLM Leader Conceeds Harry and Meghan have ""Proven Themselves To Be Liars.""
https://t.co/vRX07IfOlK",84,Twitter for iPhone,
Tag Bkny,898000727632736257,"New York, NY",2023-01-16 13:08:27,@cbouzy watch the entire PD video. it’s obvious that he believed he was above the law. It’s the leftist ideology. M… https://t.co/K6irZYDtRq,0,Twitter for iPhone,
LexisNexis Legal & Professional,19084210,"New York, NY",2023-01-16 13:07:06,"“Injustice anywhere is a threat to justice everywhere.” – Dr. Martin Luther King Jr.

We still have a dream. Join u… https://t.co/wHvKO934zr",3,Sprout Social,
Megan (she/her),117288030,NYC ,2023-01-16 12:55:24,The vibes for today. The vibes for the foreseeable future. Just fucking stop killing black people. #MLKDay2023… https://t.co/Y50fi23re3,1,Twitter for iPhone,
bob cooley,54591289,"Greenwich Village, NYC",2023-01-16 12:17:27,"Darkness cannot drive out darkness, only light can do that.
#MLKday
#FujiXT3
150mm-1/250@ƒ4.5-ISO160
#mlk… https://t.co/dquDt8muwc",0,Twitter for iPhone,
Angolano,1593920168241004544,"New Jersey, USA",2023-01-16 12:15:24,"@POTUS Mr. President, those bullcrap talking points don’t work anymore. And believe me, you will run out of money t… https://t.co/hOIF9ymvhT",0,Twitter for iPhone,
SocialismSucks,1565650622212460545,"New York, USA",2023-01-16 10:55:42,@TheLeoTerrell Remember Sam bankman freed? Funny how everybody has forgotten about him stealing billions of dollars… https://t.co/QDpqgv9jQE,0,Twitter for Android,
OPA,1662690757,"New York, NY",2023-01-16 09:01:00,"Let’s all take a moment of zen
For all the great black men
Fathers, brothers, teachers, preachers
Who have met thei… https://t.co/zzaGJwtkKp",0,Twitter for iPhone,
Michael Desrochers (Starting Pitcher #69),1465208099313180674,"Hell's Kitchen, NY",2023-01-16 08:24:43,"@Joseph53104187 How BLM supporters think police should operate...

https://t.co/FCcOWgAx6T",1,Twitter Web App,
The Pied Piper,1184582211443609600,"New York, USA",2023-01-16 07:41:28,@megnotastallion @KamieCrawford 3) people starve while the ones at the top live like kings while they loot the coun… https://t.co/7DnoweH8R5,1,Twitter for iPhone,
Lynn,1613549586,"New York, America",2023-01-16 06:25:33,@zhoumi_419 Gorgeous❤️❤️,0,Twitter for Android,
American Pigeon,1379259332097937408,"New York, NY",2023-01-16 05:35:24,"A GOP bill to ban pride and BLM flags at U.S. embassies has been reintroduced in the House. 
https://t.co/gRV5K7ZR1S",116,Twitter Web App,
Patton,1491617979343253504,"Manhattan, NY",2023-01-16 04:59:37,@ToddKrieger1 @ProudElephantUS Just like the BLM money,0,Twitter for iPhone,
Karl Fassberger,1098744239691829249,"New York, USA",2023-01-16 04:23:11,@jdubbs1969 @transphobeslmao @EndWokeness Where does it end? Should BLM stickers be put on patrol cars as well? How… https://t.co/NtiMD5cVF9,0,Twitter for iPhone,
Karl Fassberger,1098744239691829249,"New York, USA",2023-01-16 04:20:25,@TylerB4546 @Dave63153898 @transphobeslmao @EndWokeness So why not put BLM on patrol cars? Sounds idiotic because it is.,0,Twitter for iPhone,
Devilsrain,1413674699205353472,"Manhattan, NY",2023-01-16 03:42:48,"@JohnRiverajr6 @HammerLegendary @MartyTa94849826 That’s right. Think the way @TheDemocrats tell you.  

Hey how doe… https://t.co/ZJwMfDQPHv",0,Twitter for iPad,
🧊🔥𝕴𝕱𝕿🔥🧊,802636241569202176,"New York, USA",2023-01-16 03:39:31,@ClaudiaBrown100 my rule is if you gonna where Black hairstyles i better see pronouns &amp; BLM in bio. https://t.co/CsDZxxGnKH,0,Twitter Web App,
The BOOMERS! Show by Stevenn Beck,1668109656,New York City,2023-01-16 03:13:25,"Follow + share BOOMERS! the GEN gave us Trump’s America!
#nohate   #justice   #Equality #Truth   #Voting… https://t.co/MouLW4QxZl",2,Twitter Web App,
The BOOMERS! Show by Stevenn Beck,1668109656,New York City,2023-01-16 03:11:58,"Here’s another BOOMERS! extra
 (c) stevenn beck
Follow + share BOOMERS! on FB-Twitter-IG 
#nohate   #justice… https://t.co/fPXkv9BFjF",2,Twitter Web App,
The BOOMERS! Show by Stevenn Beck,1668109656,New York City,2023-01-16 03:03:40,"Today’s BOOMERS! “JUSTIFIABLE ANGER”
 (c) stevenn beck
Follow + share BOOMERS! on FB-Twitter-IG 
#nohate   #justice… https://t.co/5G9AGb54Jc",2,Twitter Web App,
Perry Fellwock,1331021380020817928,New York City,2023-01-16 02:57:58,"@HeatherLynnTX84 Pride &amp; BLM flags stand for division, corruption, criminal behavior, anarchy &amp; a turning from Amer… https://t.co/ZcElcmkc8N",0,Twitter Web App,
Jordan Eilbert,2891988508,"New York, USA",2023-01-16 02:34:28,"@Ghost31282 @Average_Dingus @EndWokeness BLM isn't an organization so there's your first issue... It's a movement,… https://t.co/hmswmSvIUN",0,Twitter for Android,
First Responders & Veterans ❤️,1558655187212013570,"New York, NY",2023-01-16 01:50:54,@ChrundleLaGreat @FoxNews Yeah go ask Antifa and BLM who keep doing so all over the country and have been consecutively for two years!,0,Twitter for iPhone,
Lynn,1613549586,"New York, America",2023-01-16 01:47:25,Yea cuz I would've smacked the blue off her tongue https://t.co/HcJTD07A2y,1,Twitter for Android,
Lanna William,1603479024512163856,New York,2023-01-16 01:35:07,"Grab this Nurse Valentines Day T-Shirt as a Valentine's Day gift for your nurse girlfriend or wife.
Get yours Today… https://t.co/YNSQHitj12",0,Twitter Web App,
Michael D,1586733341612675072,"New York, USA",2023-01-15 23:31:55,@ZeekArkham We know. The whole BLM thing is a direct contradiction and repudiation of MLK. One of the true tragedie… https://t.co/jP9UeRxBew,0,Twitter for iPhone,
The Pied Piper,1184582211443609600,"New York, USA",2023-01-15 23:02:16,@HerLoveShop @xMuvaTokyo @KamieCrawford Are you describing blm?,0,Twitter for iPhone,
Timothy Doctor,368496638,New York City,2023-01-15 22:54:27,"@th77041099 @BreeNewsome This I know. BLM is a different subject. The ""organization"" is a scam. The movement is wha… https://t.co/xGvoqxJTf4",0,Twitter for Android,
Leo,938597012,New York,2023-01-15 22:48:02,@ledike2 @KingDonkey16 @Padeep52754503 @__TEAM_USA I'm not going to defend or attack Kyle. But I do know that if he… https://t.co/wPCYJ5ERgp,0,Twitter for Android,
50-a.org,1314367414461706241,NYC,2023-01-15 22:40:08,"@NYPDnews @NYPD70Pct @FlatbushShomrim Mateusz J. Wybraniec # 7999 substantiated misconduct Physical force, Abuse of… https://t.co/pXhc3Ary3M",0,Twitter Web App,
𝗗𝗲𝘃𝗶𝗻 𝗬𝗼𝘂𝗻𝗴,1514286163036721171,𝐍𝐘𝐂,2023-01-15 21:58:16,"@XMeltemi @mrs_socialista I dunno... IF this was some kind of official or compensated state #Op, then covering your… https://t.co/2Fy7BItKYG",0,Twitter Web App,
Brandon,1458088358308110350,"New York, USA",2023-01-15 21:42:57,"@Anthony80707653 @ctramseur @dbongino Condemn the 6 months of BLM and Antifa RIOTS, then maybe we will talk about t… https://t.co/XHwn4Fy7RN",0,Twitter for iPhone,
Mr. B🇮🇱,1474578260289806337,Yankee Stadium,2023-01-15 20:55:36,Any spam bot that I get your getting blocked! I also don’t give a shit about your BLM stories!! Please save it 🗣️,0,Twitter for iPhone,
Michael Demetriou,1605039114566483969,"New York, NY",2023-01-15 20:24:10,"@WalterKlingler Please retweet

BLM is a terrorist and hate group 
🇺🇸🇺🇸🇺🇸😎 https://t.co/6M3Zp4UtI8",0,Twitter for iPhone,
Tim Gritzman,24372078,New York City,2023-01-15 19:26:43,@a_0wl_ @thomaschattwill @triggerpod …institutional capture/trust. He acknowledges how insane woke-ism is here (re:… https://t.co/iXtHwonBga,0,Twitter for iPhone,
DEMS TAKE BACK THE USA 🇺🇸🙏☮,1370850520479502336,New York,2023-01-15 19:19:50,"Miss yesterday’s BOOMERS! “INVASION OF THE TURD”
 (c) stevenn beck
Follow + share BOOMERS! on FB-Twitter-IG… https://t.co/6Q8yTtQN25",0,Twitter for iPhone,
The BOOMERS! Show by Stevenn Beck,1668109656,New York City,2023-01-15 19:19:20,"Miss yesterday’s BOOMERS! “INVASION OF THE TURD”
 (c) stevenn beck
Follow + share BOOMERS! on FB-Twitter-IG… https://t.co/49WedKye1S",3,Twitter Web App,
RighteousLib,1575807938643361792,"New York, USA",2023-01-15 18:42:58,"@dr_klassen @LA_LaVilla @mmpadellan So the capital building isn’t worthy of a dress code, then why is 1/6 still tal… https://t.co/4NV6ij81L6",0,Twitter for iPhone,
Maria,155775712,"New York, USA",2023-01-15 18:33:03,BLM so much that somewhere right now a young black kid has a criminal record for weed and Hunter Biden was selling… https://t.co/I0sDVWyp09,7,Twitter for iPhone,
🇺🇸AmericaWeTrust🇺🇸,3225642185,"New York, USA",2023-01-15 18:16:51,@RealMattCouch @stacyhrae What about a BLM flag?😏 I know of such a church close by...,0,Twitter for Android,
🇺🇸 Bull Moose American 🇺🇸,1590334931955335168,"Manhattan, NY",2023-01-15 18:15:15,"#MLK is an inspiration to all people who wish to fight for a better tomorrow

Despite all of his faults, like every… https://t.co/f9DAV1IEQ6",0,Twitter for iPhone,
ONTHERIGHTTRACK.,1345168773733605376,"New York, USA",2023-01-15 17:58:11,BLM sold out the Black agenda Only to have one of their own family members be taken out by police. When will black… https://t.co/QGXCtoB6Ti,0,Twitter Web App,
Barbara Sobel,851475960,"New York, NY",2023-01-15 17:52:25,@KataKateri @Momof4Cats4 Blocking for showing you the factual news? Did you see the interview? He said it! Do you s… https://t.co/3Hc5LGY5VF,0,Twitter for iPhone,
Barbara Sobel,851475960,"New York, NY",2023-01-15 17:39:50,When you lose BLM https://t.co/UtLOozeLQt,0,Twitter for iPhone,
Lynn,1613549586,"New York, America",2023-01-15 17:39:37,@SuperUkissBang This whole situation is so embarrassing. I feel bad for him. They're literally controlling what he can and cannot do,0,Twitter for Android,
Terrence Sarsfield,1604301597676388356,"New York, USA",2023-01-15 17:32:22,@JoelWBerry It’s bad on both sides. I made a pretty bomb tweet about both BLM and ALM just being tribalists and got… https://t.co/QfazGvTW3A,0,Twitter for iPhone,
anders23,1411118669099245569,"New York, USA",2023-01-15 17:29:11,"@corinayomi Hopefully his rich, dumb, useless, thief of a cousin uses some of her stolen #BLM funds to actually do… https://t.co/RL4J5E6D52",0,Twitter for iPad,
John Morris,1169060516062531584,"Bronx, NY",2023-01-15 17:00:37,"@ForeverSooner @FoxNews The unreleased footage will prove it was a combination of antifa, BLM, and tourists unaware of the peaceful protest.",0,Twitter for iPad,
Frank 🇭🇺🗽,1108706780,"New York, NY",2023-01-15 16:40:57,@MAGA_Populist That's exactly what the BLM riots were about,0,Twitter for Android,
WedNightDinner,1356345582311374852,NYC ,2023-01-15 16:33:16,@JP67220 @graciefacelove Yep. The whole fake BLM,0,Twitter for Android,
Urban Magazine,17133293,"New York, USA",2023-01-15 15:49:45,"Keenan Anderson, Cousin of BLM Co-Founder, Tased Multiple Times While Be... https://t.co/RgdBRAqNDr via @YouTube",0,Twitter Web App,
Jay Savage,1568564577012424705,"New York, NY",2023-01-15 14:48:14,@Outkaster4 @BreeNewsome It’s weird how you little bigots always randomly bring up BLM. You’re def a racist cop or… https://t.co/u9FXLDdUUj,0,Twitter for iPhone,
Jay Savage,1568564577012424705,"New York, NY",2023-01-15 14:45:20,@Outkaster4 @BreeNewsome The people who took financial advantage of the BLM movement can go to jail for the rest of… https://t.co/QA0mS6p4ci,0,Twitter for iPhone,
Eureckah.....3,735317342,NEW YORK,2023-01-15 14:25:24,"@lilmickndb @ascension_BLM @Bigstan14712 @Pyris10 @SchoolFights4U That’s abuse, you don’t need to break his limbs t… https://t.co/BVggK1FGyo",0,Twitter for iPhone,
Ur_Boy_ChipzAhoy,1352600928860459008,"New York, NY",2023-01-15 14:07:19,"@AnnieLennox Why not post the full video for full context???

No instead you post a clip when he’s on the ground re… https://t.co/DdHS7sUY0W",0,Twitter for iPhone,
Danny Shaw,2881240270,"Bronx, NY",2023-01-15 14:06:39,Police Terrorism: The #LAPD’s murder of #KeenanAnderson #OscarSanchez #TakarSmith #ValentinaPeralta and others… https://t.co/zufIS961a7,6,Twitter for iPhone,
Jack Sachs,1420868747280089092,"New York, USA",2023-01-15 13:43:26,@DashDobrofsky @nytimes Apologies. I falsely thought BLM/Antifa riots were deadly insurrections.  Don’t allow your… https://t.co/3tKT7wSgZL,0,Twitter for iPhone,
Greg Kelly,44385628,"New York, NY",2023-01-15 13:00:59,"WOW! Something SPECIAL is happening with my book, ""Justice for All""-hardcover, audio and Kindle now DOMINATING the… https://t.co/mrw1ScALBX",78,Twitter for iPhone,
Noah,1232757651441954818, New York,2023-01-15 12:16:59,"Same guy screaming ""BLM"" getting mad at the guy for ""snitching"" on people harming the black community. I gotta just… https://t.co/wLzmNbnDkm",0,Twitter for iPhone,
Corruption By Cops,1066039435211522055,"New York, United States",2023-01-15 10:56:21,A cousin of Black Lives Matter co-founder Patrisse Cullors died after being tased repeatedly by officers he was try… https://t.co/Dbsj9fqrJO,0,Blog2Social APP,
Jewish Civil Rights Activist,1917612049,"Manhattan, NY",2023-01-15 06:50:40,@marcynorsk You and BLM stole more money and burned business down and cost millions of dollars then the $10k that t… https://t.co/cRmXlbkmSu,0,Twitter for iPhone,
Polar Bear Cooking with Gas,938135533,"New York, NY",2023-01-15 06:32:27,@realTuckFrumper Southern Star probably has a BLM Brew.,0,Twitter for iPhone,
Jessenia,1446310758313250821,"New York, USA",2023-01-15 05:03:01,@MagarSydney @DeeMarz06 @thesherylralph Which calls would require it. When this call came in I would doubt it would… https://t.co/yKbpRIV6Uc,0,Twitter for iPhone,
And Justice For All,849356731,"New York, NY",2023-01-15 04:30:17,@cbouzy There’s way more to this story than blm sympathizers are letting on.,0,Twitter for iPhone,
The Censored K9,54910313,New York,2023-01-15 04:21:20,"@HeatherLynnTX84 Yes, I agree but It doesn't specifically say ""no pride or BLM flags.""
It prohibits flags other tha… https://t.co/YWBo2YIYVd",2,Twitter Web App,
Brian Yaksha (He/They),1969483536,"New York, NY",2023-01-15 03:37:24,"I guess, for transparency and clarity; 'ire' meaning having my first big article for them published in the cop adve… https://t.co/tq5FU42b9x",0,Twitter Web App,
anton 🇺🇦🇺🇦🇺🇦,228317729,New York,2023-01-15 02:19:33,Berlin and Berlin Police in 2022-2023 it’s like as if US Police during BLM movement would allow KKK March and prote… https://t.co/tdQ0RrkJs7,0,Twitter for iPhone,
718,1600212367987642389,"New York, USA",2023-01-15 01:56:49,@nathaliejacoby1 Absolutely! Everything leading up too #BLM movement,0,Twitter for iPhone,
Oicsacol F,1599366494089105409,"New York, USA",2023-01-15 01:44:26,@Sahara_Stevens Wait so you are saying a Jewish guy sold information to Arabs????  Yeah and BLM gave their money to… https://t.co/rD49fTTJNH,0,Twitter for iPhone,
EpochTV,1388194266833424387,New York,2023-01-15 01:21:39,"When a collegiate athlete decided not to kneel for #BLM before a Virginia Tech soccer game, it was a protest of the… https://t.co/FtxgP1udtk",52,Twitter Web App,
EpochTV,1388194266833424387,New York,2023-01-15 01:20:54,"Ex-Virginia Tech soccer player #KierstenHening has received a $100,000 settlement for being benched after she refus… https://t.co/LkX4absomx",66,Twitter Media Studio,
First Responders & Veterans ❤️,1558655187212013570,"New York, NY",2023-01-15 01:16:34,"@JoanRuzicka @mikecrave @RepSwalwell @SpeakerMcCarthy So you agree the same for Antifa, BLM and Janes Revenge??",0,Twitter for iPhone,
The BOOMERS! Show by Stevenn Beck,1668109656,New York City,2023-01-15 01:08:27,"Today’s BOOMERS! “INVASION OF THE TURD”
 (c) stevenn beck
Follow + share BOOMERS! on FB-Twitter-IG 
#nohate… https://t.co/qk6iOepSMJ",3,Twitter Web App,
The BOOMERS! Show by Stevenn Beck,1668109656,New York City,2023-01-15 01:04:52,"Miss the most recent BOOMERS! “INSIDE JOB”
 (c) stevenn beck
Follow + share BOOMERS! on FB-Twitter-IG 
#nohate… https://t.co/4ZNVVAEMnb",3,Twitter Web App,
🇺🇸🤝🇺🇦eastvillagetwt,363240308,"East Village, New York, NY",2023-01-15 00:36:59,"Keenan Anderson, cousin of a BLM founder, was a highly respected DC high school teacher. How did he end up ‘tasered… https://t.co/epTRGD7LJv",0,Twitter Web App,
Leo,938597012,New York,2023-01-15 00:28:35,"@Padeep52754503 @Prime159 @__TEAM_USA Well, apart from that White lady, Ashlii Babbitt, shootings by police of unar… https://t.co/uRnFO83stP",0,Twitter for Android,
Soul Cracker,1585821994666401795,New York City,2023-01-15 00:17:20,@thegeneral249 The one protest BLM and Antifa don’t attend was the J6 Capitol protest. That’s how you know they were the instigators.,0,Twitter for iPhone,
